Student_ID,Attendance,Internal_Marks,Previous_CGPA,Assignment_Score,Assignment_Submission,Study_Hours,Backlogs,Sleep_Hours,Previous_Failures,Risk_Category,Risk_Label
STU1519,47.4,68.0,5.99,54.0,91.1,2.8,0,7.7,0,1,Medium Risk
STU1520,76.8,82.0,6.93,82.2,91.1,4.3,1,4.4,3,1,Medium Risk
STU1521,49.8,69.9,7.34,57.8,48.8,4.2,0,8.1,1,1,Medium Risk
STU1522,80.5,62.8,4.53,82.7,26.7,1.9,0,5.7,1,1,Medium Risk
STU1523,76.4,83.0,7.2,78.9,91.8,0.9,1,9.4,1,1,Medium Risk
STU1524,95.7,55.1,7.37,39.6,68.3,5.0,0,9.9,0,1,Medium Risk
STU1525,89.1,56.6,3.9,79.2,73.0,4.3,2,6.9,0,1,Medium Risk
STU1526,84.7,75.5,8.45,46.0,88.7,4.5,2,5.0,2,0,Low Risk
STU1527,83.4,35.1,6.4,55.3,82.7,4.6,1,7.8,2,1,Medium Risk
STU1528,38.6,69.4,7.18,87.7,92.4,1.8,4,8.3,1,1,Medium Risk
STU1529,64.1,53.0,6.6,41.3,100.0,1.0,1,6.6,1,1,Medium Risk
STU1530,46.4,25.6,4.56,61.6,92.9,5.2,2,5.0,0,1,Medium Risk
STU1531,73.7,38.7,5.51,54.7,90.2,1.7,0,8.3,1,1,Medium Risk
STU1532,91.9,66.0,7.85,71.6,47.3,3.6,3,4.5,1,1,Medium Risk
STU1533,81.9,81.4,8.77,48.9,94.2,2.1,0,6.6,0,0,Low Risk
STU1534,40.6,77.5,3.66,51.6,48.0,3.1,0,4.7,0,2,High Risk
STU1535,84.5,32.6,6.51,37.2,82.9,2.7,0,6.9,0,1,Medium Risk
STU1536,97.4,31.8,6.4,77.4,42.9,1.3,0,8.0,1,1,Medium Risk
STU1537,43.8,62.2,5.52,50.3,88.3,3.5,0,4.6,0,1,Medium Risk
STU1538,84.5,58.4,5.94,48.4,99.6,2.9,0,6.0,0,1,Medium Risk
STU1539,70.0,78.5,4.6,72.4,22.9,4.7,2,8.4,0,1,Medium Risk
STU1540,43.0,64.1,6.75,76.9,47.8,2.8,3,4.4,0,1,Medium Risk
STU1541,47.6,53.1,6.33,63.7,81.8,2.9,1,7.3,1,1,Medium Risk
STU1542,58.4,47.5,8.95,74.6,65.9,1.5,1,7.7,0,1,Medium Risk
STU1543,76.0,59.6,7.58,73.5,25.5,3.3,2,6.9,2,1,Medium Risk
STU1544,8.6,52.3,7.43,83.8,70.3,5.4,0,9.5,3,1,Medium Risk
STU1545,56.9,54.6,8.67,90.5,96.2,3.3,1,6.5,0,0,Low Risk
STU1546,81.4,79.3,5.3,50.4,24.7,1.6,0,8.0,0,1,Medium Risk
STU1547,84.6,71.1,6.58,53.4,64.5,1.4,0,9.0,3,1,Medium Risk
STU1548,73.1,74.6,6.48,30.5,50.2,4.1,2,9.5,1,1,Medium Risk
STU1549,82.1,79.8,7.08,47.7,28.7,3.3,0,6.1,1,1,Medium Risk
STU1550,80.5,89.9,5.5,75.9,93.4,2.9,1,6.4,0,1,Medium Risk
STU1551,58.3,86.4,5.49,79.1,59.8,4.1,2,6.8,1,1,Medium Risk
STU1552,76.1,32.0,7.3,50.8,86.0,2.9,0,6.1,4,1,Medium Risk
STU1553,37.7,17.8,4.86,80.7,88.2,0.2,1,5.4,1,1,Medium Risk
STU1554,47.8,78.2,6.55,22.1,69.6,3.3,0,5.8,0,2,High Risk
STU1555,58.1,42.5,6.06,33.1,46.4,4.4,2,7.3,0,2,High Risk
STU1556,85.6,56.6,3.03,62.4,44.4,3.8,0,8.0,0,1,Medium Risk
STU1557,56.9,51.4,7.15,68.5,95.9,4.5,0,8.2,0,1,Medium Risk
STU1558,30.7,65.5,4.8,45.4,96.2,6.0,4,9.2,0,1,Medium Risk
STU1559,67.9,85.5,8.02,51.7,71.2,1.4,0,9.4,0,1,Medium Risk
STU1560,33.7,74.7,3.03,69.9,53.1,2.9,2,7.6,0,1,Medium Risk
STU1561,80.2,36.1,8.05,60.9,64.5,2.6,0,7.3,0,1,Medium Risk
STU1562,92.8,84.2,3.34,74.7,91.9,2.6,0,8.2,4,1,Medium Risk
STU1563,79.5,84.5,5.24,70.2,93.5,0.6,0,7.4,1,1,Medium Risk
STU1564,81.4,36.2,8.54,74.5,72.6,4.3,0,8.0,1,1,Medium Risk
STU1565,74.7,15.5,6.64,76.6,78.3,5.7,0,6.2,3,1,Medium Risk
STU1566,38.8,53.1,5.51,60.0,94.4,3.9,2,9.2,2,2,High Risk
STU1567,58.5,73.6,6.48,27.4,38.3,4.8,0,6.8,0,1,Medium Risk
STU1568,46.7,38.0,4.18,89.8,28.3,4.1,0,9.7,2,2,High Risk
STU1569,52.0,61.0,2.65,64.9,90.6,1.9,2,6.9,0,1,Medium Risk
STU1570,49.5,45.7,9.14,51.7,68.6,4.8,0,4.9,0,1,Medium Risk
STU1571,80.5,32.6,8.03,72.4,92.1,2.3,0,5.3,0,1,Medium Risk
STU1572,69.1,92.0,7.66,57.1,95.5,3.7,0,6.1,0,0,Low Risk
STU1573,93.4,58.0,6.23,63.0,81.6,2.5,5,6.4,0,1,Medium Risk
STU1574,39.7,64.1,3.4,65.2,90.9,2.1,1,7.3,0,2,High Risk
STU1575,83.6,73.6,7.79,86.6,67.7,2.7,5,5.3,0,1,Medium Risk
STU1576,99.0,62.6,5.1,92.2,54.7,0.8,0,6.5,0,1,Medium Risk
STU1577,87.7,56.9,8.14,80.5,78.9,2.3,0,5.7,1,0,Low Risk
STU1578,51.1,67.5,5.67,86.2,96.2,3.0,0,6.3,0,1,Medium Risk
STU1579,81.7,17.4,6.73,81.3,78.5,3.9,5,8.9,1,1,Medium Risk
STU1580,86.9,32.5,2.8,80.8,87.9,3.0,1,8.0,0,1,Medium Risk
STU1581,34.4,26.9,8.11,86.8,87.8,3.9,1,9.1,3,1,Medium Risk
STU1582,88.8,51.2,4.3,58.8,82.8,2.9,5,8.5,0,1,Medium Risk
STU1583,51.8,61.0,5.26,56.5,91.0,5.8,2,7.5,0,1,Medium Risk
STU1584,50.1,70.0,4.03,84.4,97.0,3.4,0,7.4,1,1,Medium Risk
STU1585,76.4,47.6,5.42,64.2,52.3,1.9,0,7.6,1,1,Medium Risk
STU1586,90.7,57.2,6.54,68.3,94.8,3.1,0,9.0,1,1,Medium Risk
STU1587,59.1,50.7,8.76,76.1,89.6,5.0,0,6.8,0,1,Medium Risk
STU1588,56.5,65.5,1.79,75.1,90.5,2.1,3,4.8,0,1,Medium Risk
STU1589,43.0,86.3,8.21,62.4,33.7,2.9,3,5.0,1,1,Medium Risk
STU1590,59.3,48.6,5.27,48.2,80.0,2.7,1,7.0,0,1,Medium Risk
STU1591,68.7,46.0,5.38,92.6,95.6,0.7,1,8.3,2,1,Medium Risk
STU1592,72.1,53.1,8.11,38.5,86.2,3.6,0,5.8,0,1,Medium Risk
STU1593,86.8,20.4,4.51,70.3,93.0,1.2,0,8.4,0,1,Medium Risk
STU1594,72.1,85.1,8.33,79.5,53.1,3.9,0,6.1,0,0,Low Risk
STU1595,60.0,56.1,8.11,79.1,70.0,1.7,0,6.0,2,1,Medium Risk
STU1596,35.7,62.6,7.6,82.0,97.2,1.6,0,8.6,0,1,Medium Risk
STU1597,89.3,80.7,8.1,50.4,64.3,3.8,3,5.1,1,1,Medium Risk
STU1598,90.7,78.2,7.71,85.8,62.4,4.3,1,8.5,0,0,Low Risk
STU1599,82.5,71.6,2.51,31.6,88.2,4.2,5,7.7,0,1,Medium Risk
STU1600,66.8,41.9,3.67,91.0,85.6,1.5,0,9.0,4,1,Medium Risk
STU1601,79.3,82.9,5.1,69.5,48.5,3.1,1,6.8,0,1,Medium Risk
STU1602,64.5,81.5,8.65,65.7,46.4,4.2,1,8.8,0,0,Low Risk
STU1603,87.7,78.7,3.9,83.0,91.9,3.4,0,7.8,0,0,Low Risk
STU1604,44.5,8.4,6.99,76.7,73.2,0.5,0,8.7,0,2,High Risk
STU1605,62.6,83.2,8.89,89.6,9.8,0.9,4,8.1,0,1,Medium Risk
STU1606,91.0,69.0,5.65,73.1,83.3,2.5,1,7.3,0,0,Low Risk
STU1607,48.6,62.7,6.11,65.8,63.8,4.9,0,8.9,0,1,Medium Risk
STU1608,79.2,51.7,7.58,63.9,87.8,3.4,0,6.4,4,1,Medium Risk
STU1609,30.0,43.2,6.89,74.7,96.4,4.5,2,6.3,0,1,Medium Risk
STU1610,50.0,68.8,8.37,52.6,77.0,0.8,0,6.0,2,1,Medium Risk
STU1611,35.7,49.4,7.73,82.2,90.3,2.4,0,5.1,0,1,Medium Risk
STU1612,70.7,61.8,6.55,71.4,80.5,1.0,0,5.6,0,1,Medium Risk
STU1613,74.8,81.8,5.43,64.1,93.7,2.6,0,5.4,4,1,Medium Risk
STU1614,58.1,60.6,6.91,73.2,71.7,4.5,0,7.6,0,1,Medium Risk
STU1615,87.9,38.7,4.85,62.5,89.1,3.0,1,7.2,1,1,Medium Risk
STU1616,84.9,10.5,4.54,81.7,96.4,4.8,1,7.5,0,1,Medium Risk
STU1617,88.3,48.3,7.05,60.6,95.9,3.3,3,7.7,0,1,Medium Risk
STU1618,73.5,71.2,5.02,77.9,40.1,4.7,5,6.4,1,1,Medium Risk
STU1619,88.0,63.7,7.58,43.2,36.1,4.5,1,7.6,0,1,Medium Risk
STU1620,76.0,55.9,6.11,70.7,98.8,3.9,0,7.3,4,1,Medium Risk
STU1621,73.7,55.9,8.95,77.6,59.0,4.4,1,8.4,0,1,Medium Risk
STU1622,42.3,42.6,7.22,51.6,70.5,2.4,1,6.5,0,1,Medium Risk
STU1623,67.2,70.8,5.77,99.4,92.5,3.4,1,5.3,4,1,Medium Risk
STU1624,36.7,51.6,3.0,62.4,49.9,1.4,1,9.0,0,2,High Risk
STU1625,94.4,35.8,6.14,69.6,76.8,1.5,2,5.6,0,1,Medium Risk
STU1626,76.8,89.9,7.72,61.9,89.3,4.3,1,7.7,1,0,Low Risk
STU1627,55.4,84.6,6.74,89.3,90.6,4.3,0,8.4,0,0,Low Risk
STU1628,73.1,55.3,8.88,45.1,35.3,2.3,2,8.5,0,1,Medium Risk
STU1629,83.3,48.1,1.51,30.1,36.4,3.6,0,4.0,0,1,Medium Risk
STU1630,69.9,74.9,8.51,74.8,60.0,1.3,4,6.8,0,1,Medium Risk
STU1631,39.2,73.9,6.69,75.6,88.6,2.8,1,7.9,2,1,Medium Risk
STU1632,100.0,73.6,6.7,17.7,71.0,2.6,1,7.8,1,1,Medium Risk
STU1633,54.6,57.1,5.7,50.8,86.7,3.9,0,4.0,1,1,Medium Risk
STU1634,42.3,69.7,6.25,40.8,61.6,2.1,2,7.0,1,2,High Risk
STU1635,73.4,66.6,7.33,48.5,88.7,2.3,1,5.1,0,1,Medium Risk
STU1636,88.0,57.3,7.52,85.5,97.0,4.5,0,9.6,2,0,Low Risk
STU1637,83.5,28.5,5.97,50.7,87.1,1.7,0,7.9,0,1,Medium Risk
STU1638,72.7,34.7,5.65,69.9,77.3,3.4,1,9.1,0,1,Medium Risk
STU1639,74.1,69.7,5.72,93.8,97.2,0.3,0,7.2,0,0,Low Risk
STU1640,86.6,27.1,6.37,63.3,68.9,5.3,0,9.0,0,1,Medium Risk
STU1641,97.6,70.3,4.63,74.6,91.1,3.7,0,8.1,3,0,Low Risk
STU1642,47.9,71.2,7.48,67.1,7.3,4.3,0,9.0,0,1,Medium Risk
STU1643,54.5,71.2,7.82,87.5,78.3,4.0,2,6.0,0,1,Medium Risk
STU1644,77.1,65.9,5.59,82.7,79.2,3.6,1,9.6,2,0,Low Risk
STU1645,43.0,82.3,9.7,29.0,84.6,1.3,0,3.0,0,0,Low Risk
STU1646,82.9,68.0,8.48,57.6,87.4,3.1,2,4.7,2,1,Medium Risk
STU1647,38.1,57.6,5.11,94.0,77.3,3.5,3,5.7,2,1,Medium Risk
STU1648,69.6,85.4,5.23,69.6,91.6,4.4,2,7.9,0,1,Medium Risk
STU1649,88.0,42.9,4.82,83.9,55.1,5.0,0,6.2,1,1,Medium Risk
STU1650,91.1,55.9,6.05,70.5,58.7,3.7,1,6.7,1,0,Low Risk
STU1651,88.8,52.9,7.23,61.5,24.5,2.2,3,7.0,1,1,Medium Risk
STU1652,42.4,38.4,7.73,46.7,68.4,2.5,0,7.4,0,1,Medium Risk
STU1653,61.3,84.9,8.86,66.8,49.7,2.3,1,6.2,0,1,Medium Risk
STU1654,90.8,35.6,6.95,44.9,90.8,4.4,0,6.7,1,1,Medium Risk
STU1655,64.7,63.0,5.79,81.8,93.2,2.3,1,7.7,0,1,Medium Risk
STU1656,21.4,54.7,6.33,74.8,89.0,3.7,1,6.5,0,1,Medium Risk
STU1657,79.0,73.8,9.14,19.0,42.0,2.9,0,6.6,1,1,Medium Risk
STU1658,81.1,90.3,5.48,62.5,92.9,1.9,1,8.7,1,0,Low Risk
STU1659,29.2,44.4,7.05,80.7,57.0,2.3,4,4.4,0,1,Medium Risk
STU1660,71.8,64.3,6.81,50.9,95.2,4.1,1,8.4,0,1,Medium Risk
STU1661,40.0,44.1,3.73,45.9,92.2,3.1,5,8.2,0,2,High Risk
STU1662,92.5,57.2,3.94,89.7,76.6,3.4,0,5.5,0,1,Medium Risk
STU1663,79.8,51.5,6.57,93.1,60.1,3.9,1,9.6,1,1,Medium Risk
STU1664,27.5,19.7,5.82,56.3,82.9,1.7,1,7.5,1,2,High Risk
STU1665,83.8,52.4,6.36,34.3,81.3,3.6,0,6.1,1,0,Low Risk
STU1666,21.6,42.7,4.16,59.5,91.0,6.0,3,8.8,1,2,High Risk
STU1667,66.6,80.6,9.2,67.5,58.0,3.7,3,6.3,1,0,Low Risk
STU1668,79.8,71.9,8.56,79.7,89.8,3.8,1,6.4,0,0,Low Risk
STU1669,74.4,37.0,7.04,58.1,55.2,4.1,1,4.4,0,1,Medium Risk
STU1670,81.4,41.2,7.48,70.8,83.5,1.5,4,6.9,0,1,Medium Risk
STU1671,67.2,47.5,7.79,71.2,96.3,3.8,0,6.9,3,1,Medium Risk
STU1672,62.1,86.8,5.53,54.6,58.9,3.7,1,6.9,0,1,Medium Risk
STU1673,52.7,65.7,6.5,56.6,62.6,3.0,0,10.2,4,1,Medium Risk
STU1674,82.7,60.0,8.14,60.2,99.9,0.3,2,9.0,0,0,Low Risk
STU1675,93.3,33.5,6.38,18.6,65.5,3.9,1,8.8,0,1,Medium Risk
STU1676,47.2,69.1,8.15,62.8,66.1,0.5,4,7.4,0,1,Medium Risk
STU1677,85.8,60.8,4.52,52.7,64.4,2.4,1,5.7,3,1,Medium Risk
STU1678,74.8,70.1,5.58,74.9,69.2,1.1,2,8.6,0,1,Medium Risk
STU1679,55.6,50.9,7.5,66.8,58.8,3.4,0,8.4,2,1,Medium Risk
STU1680,83.5,51.7,5.96,44.7,100.0,2.4,0,5.5,0,0,Low Risk
STU1681,55.4,78.4,7.11,80.2,88.2,0.7,2,5.1,2,1,Medium Risk
STU1682,35.2,57.5,8.09,86.2,90.0,1.6,3,5.4,0,1,Medium Risk
STU1683,70.5,64.9,4.4,55.3,90.8,6.8,0,6.9,0,0,Low Risk
STU1684,76.1,82.0,8.75,96.4,59.9,1.4,0,8.5,0,0,Low Risk
STU1685,77.3,62.6,6.17,81.8,83.2,1.7,0,8.3,1,1,Medium Risk
STU1686,73.0,74.2,8.15,90.8,54.1,2.4,1,6.4,3,0,Low Risk
STU1687,41.4,72.8,7.89,74.8,69.7,3.9,3,7.1,0,1,Medium Risk
STU1688,62.6,63.2,6.77,55.6,83.7,4.3,2,7.2,1,1,Medium Risk
STU1689,43.5,26.1,6.44,93.0,89.5,1.4,0,4.9,0,1,Medium Risk
STU1690,89.0,70.8,7.7,49.3,94.3,4.7,0,5.5,2,0,Low Risk
STU1691,83.0,88.0,5.69,44.3,50.4,5.0,3,9.3,0,1,Medium Risk
STU1692,81.9,86.3,8.82,32.1,68.8,2.5,1,9.0,1,1,Medium Risk
STU1693,63.0,68.3,7.24,82.0,67.0,1.1,1,7.8,0,1,Medium Risk
STU1694,77.8,53.8,7.75,49.2,84.6,1.5,1,6.5,0,1,Medium Risk
STU1695,80.2,57.4,4.96,61.8,33.8,3.2,1,5.7,1,1,Medium Risk
STU1696,70.9,88.6,1.77,62.9,81.1,3.2,0,9.7,1,0,Low Risk
STU1697,78.2,53.1,8.3,57.6,91.7,0.6,0,6.7,0,1,Medium Risk
STU1698,77.3,68.6,7.67,31.6,17.3,1.5,0,5.3,0,1,Medium Risk
STU1699,60.2,44.3,5.57,100.0,33.7,2.2,0,5.7,0,1,Medium Risk
STU1700,91.5,65.8,7.8,85.3,40.7,2.4,1,7.8,1,1,Medium Risk
STU1701,57.0,36.6,8.36,68.9,76.4,4.6,1,5.7,1,1,Medium Risk
STU1702,80.0,55.0,6.02,75.1,46.3,2.3,1,10.5,0,1,Medium Risk
STU1703,71.8,55.8,5.84,75.9,5.0,0.0,4,7.0,0,2,High Risk
STU1704,80.8,53.9,8.62,69.6,92.3,5.3,2,6.1,3,1,Medium Risk
STU1705,72.8,51.7,3.48,89.5,96.7,3.0,2,8.3,0,1,Medium Risk
STU1706,38.9,85.1,6.07,61.1,64.4,5.1,2,8.2,0,1,Medium Risk
STU1707,17.5,35.9,5.16,100.0,95.9,5.0,2,5.8,0,1,Medium Risk
STU1708,86.2,70.3,6.72,59.8,93.3,0.6,3,5.8,2,1,Medium Risk
STU1709,48.5,66.1,6.24,48.1,40.3,5.3,5,5.1,0,1,Medium Risk
STU1710,37.0,83.5,5.35,75.9,56.4,1.7,0,7.9,0,1,Medium Risk
STU1711,83.7,40.1,7.08,79.4,44.6,1.6,3,6.0,1,1,Medium Risk
STU1712,73.5,63.3,2.72,55.9,88.9,3.5,2,5.2,0,1,Medium Risk
STU1713,62.8,78.5,6.58,51.9,89.0,4.5,1,9.0,2,1,Medium Risk
STU1714,91.2,57.3,6.43,46.6,77.8,5.5,0,8.1,0,1,Medium Risk
STU1715,55.6,50.4,4.57,40.9,65.6,2.2,5,6.9,0,2,High Risk
STU1716,97.2,67.9,3.48,75.5,95.1,0.6,0,6.8,0,1,Medium Risk
STU1717,62.2,91.9,7.32,77.7,52.5,1.4,3,5.9,1,1,Medium Risk
STU1718,56.2,25.0,5.05,21.5,68.2,1.9,1,6.3,2,2,High Risk
STU1719,58.2,85.8,6.94,36.3,98.0,3.2,3,10.2,0,1,Medium Risk
STU1720,47.1,79.6,8.72,64.0,37.9,2.6,2,5.1,0,1,Medium Risk
STU1721,85.9,67.2,8.2,58.9,85.3,3.7,0,7.9,2,0,Low Risk
STU1722,57.4,69.9,8.03,44.8,29.3,4.0,0,4.6,1,1,Medium Risk
STU1723,76.5,77.1,3.61,80.7,37.0,1.8,1,5.9,0,1,Medium Risk
STU1724,48.1,94.2,5.45,85.6,88.0,4.4,2,5.2,0,1,Medium Risk
STU1725,78.4,47.1,4.12,59.3,75.1,3.7,2,9.2,0,1,Medium Risk
STU1726,58.3,74.4,5.85,46.8,96.0,4.4,2,9.0,0,1,Medium Risk
STU1727,58.8,62.2,9.53,62.9,92.3,2.7,3,8.7,1,1,Medium Risk
STU1728,76.1,41.6,8.54,57.7,3.6,5.3,4,5.2,0,1,Medium Risk
STU1729,80.4,49.2,6.75,0.0,33.1,3.7,2,4.8,0,1,Medium Risk
STU1730,70.2,75.8,9.12,73.8,68.8,3.5,0,6.9,0,0,Low Risk
STU1731,49.5,47.1,8.54,78.9,91.9,1.9,0,5.9,0,1,Medium Risk
STU1732,82.5,66.9,6.81,65.0,78.1,3.1,1,6.8,1,0,Low Risk
STU1733,70.1,61.5,6.36,71.8,96.7,4.6,0,4.4,1,1,Medium Risk
STU1734,98.5,43.5,4.6,55.8,88.8,2.7,1,9.7,0,1,Medium Risk
STU1735,65.2,53.7,8.29,85.8,78.8,2.4,1,6.9,1,1,Medium Risk
STU1736,92.2,84.8,7.47,72.5,59.5,2.0,0,7.2,1,0,Low Risk
STU1737,89.9,68.8,5.86,78.5,55.5,7.1,3,6.1,0,1,Medium Risk
STU1738,95.8,30.1,7.22,80.5,61.3,3.1,0,7.0,0,1,Medium Risk
STU1739,44.2,78.1,5.05,68.7,50.9,3.1,2,7.0,0,1,Medium Risk
STU1740,47.3,86.6,4.35,53.4,100.0,2.3,5,4.5,3,1,Medium Risk
STU1741,67.4,75.7,5.15,83.7,85.8,0.1,0,6.3,2,1,Medium Risk
STU1742,90.5,79.7,6.23,22.7,75.4,4.6,2,7.5,0,1,Medium Risk
STU1743,83.2,70.8,8.39,39.1,76.0,3.9,5,8.9,0,1,Medium Risk
STU1744,76.4,100.0,7.6,25.0,88.9,2.0,0,5.8,1,0,Low Risk
STU1745,82.6,11.1,8.09,62.4,89.0,4.7,0,8.0,0,1,Medium Risk
STU1746,67.4,82.8,5.29,88.6,86.4,5.7,0,9.9,0,0,Low Risk
STU1747,61.1,28.4,5.46,74.3,89.5,2.4,1,7.1,0,1,Medium Risk
STU1748,57.2,80.8,9.06,39.1,86.6,0.4,0,7.2,0,1,Medium Risk
STU1749,78.5,51.7,6.98,49.3,71.0,3.6,0,7.0,1,1,Medium Risk
STU1750,59.4,38.0,5.71,83.1,96.2,0.9,0,7.7,0,1,Medium Risk
STU1751,80.2,36.7,7.01,75.0,87.1,3.1,0,7.9,2,1,Medium Risk
STU1752,71.8,76.4,6.15,67.3,82.9,2.9,0,7.5,0,1,Medium Risk
STU1753,87.6,76.6,8.34,66.3,58.4,0.6,2,3.7,2,1,Medium Risk
STU1754,54.3,39.6,6.8,66.4,61.4,3.1,1,6.0,1,1,Medium Risk
STU1755,28.1,73.0,6.49,44.5,92.2,2.2,0,4.3,1,1,Medium Risk
STU1756,58.5,82.0,8.6,83.5,91.5,5.2,2,6.9,0,0,Low Risk
STU1757,91.1,26.4,7.58,44.3,73.2,3.9,0,6.7,1,1,Medium Risk
STU1758,66.0,43.2,7.09,85.5,94.5,2.7,0,8.7,0,1,Medium Risk
STU1759,50.0,67.9,5.81,52.2,77.9,3.2,2,7.5,0,1,Medium Risk
STU1760,31.0,22.8,7.52,51.6,98.9,0.8,1,7.8,3,2,High Risk
STU1761,43.8,79.2,5.77,37.4,73.5,3.8,0,6.9,0,1,Medium Risk
STU1762,69.5,51.8,8.45,41.1,91.4,0.9,0,7.6,1,1,Medium Risk
STU1763,30.2,55.7,9.15,26.1,87.4,3.7,1,5.9,4,1,Medium Risk
STU1764,50.5,68.4,5.61,48.1,89.9,1.5,0,6.8,1,1,Medium Risk
STU1765,82.3,56.7,7.0,60.6,27.0,4.3,2,5.5,0,1,Medium Risk
STU1766,61.1,33.2,6.92,83.0,92.7,2.2,0,7.5,1,1,Medium Risk
STU1767,66.6,56.5,9.06,38.8,65.2,1.1,5,7.2,3,1,Medium Risk
STU1768,94.6,81.9,4.32,35.9,66.2,1.3,4,9.7,0,1,Medium Risk
STU1769,59.2,82.8,7.64,17.7,96.2,5.2,1,7.0,0,1,Medium Risk
STU1770,78.0,61.4,4.4,94.4,82.6,2.5,1,7.4,0,0,Low Risk
STU1771,84.6,83.2,9.56,80.7,65.3,2.2,2,7.3,0,0,Low Risk
STU1772,77.2,20.0,7.02,73.4,81.1,1.0,2,5.6,1,1,Medium Risk
STU1773,73.5,72.3,8.33,44.1,91.9,3.8,3,8.1,2,1,Medium Risk
STU1774,79.1,49.1,6.65,66.2,99.5,2.6,0,7.5,1,1,Medium Risk
STU1775,70.4,34.6,6.84,10.4,27.9,3.0,2,4.8,1,2,High Risk
STU1776,67.7,79.6,5.56,82.3,81.6,2.3,0,9.0,1,1,Medium Risk
STU1777,58.6,70.6,5.38,94.4,48.9,4.6,0,8.5,0,1,Medium Risk
STU1778,67.7,27.4,7.56,63.1,69.0,1.7,0,9.9,0,1,Medium Risk
STU1779,82.3,80.2,5.26,65.8,95.9,4.7,0,9.5,0,0,Low Risk
STU1780,49.9,57.5,1.88,76.0,76.6,3.0,0,5.3,1,1,Medium Risk
STU1781,86.5,62.7,7.87,69.3,59.0,4.2,0,4.8,0,1,Medium Risk
STU1782,64.2,79.8,7.9,39.3,77.0,0.0,0,7.4,2,1,Medium Risk
STU1783,46.3,60.8,4.06,78.2,70.1,5.4,1,5.3,0,1,Medium Risk
STU1784,63.3,75.7,2.98,72.6,94.3,1.7,1,6.7,1,1,Medium Risk
STU1785,89.0,44.3,2.64,47.1,58.6,4.6,0,5.4,0,1,Medium Risk
STU1786,54.7,68.7,5.0,74.8,67.5,3.0,1,8.2,0,1,Medium Risk
STU1787,97.2,45.3,5.67,76.3,95.1,2.2,3,9.2,1,1,Medium Risk
STU1788,83.8,33.1,8.61,88.8,79.7,4.5,1,9.1,0,1,Medium Risk
STU1789,76.5,63.7,5.12,83.5,60.7,2.5,0,3.7,0,1,Medium Risk
STU1790,73.8,4.7,6.06,57.3,65.2,3.4,0,7.1,0,1,Medium Risk
STU1791,87.0,75.8,5.12,81.1,65.2,3.0,0,6.5,0,0,Low Risk
STU1792,82.8,55.9,8.2,33.4,55.0,0.0,0,8.6,0,1,Medium Risk
STU1793,44.1,45.8,4.42,100.0,95.9,1.2,2,8.5,0,1,Medium Risk
STU1794,68.3,36.1,5.98,44.1,86.1,5.0,0,6.2,0,1,Medium Risk
STU1795,71.1,32.8,4.88,67.3,76.2,2.1,2,3.0,4,1,Medium Risk
STU1796,79.2,66.6,3.72,12.6,67.3,4.7,0,7.4,4,1,Medium Risk
STU1797,87.3,68.3,6.49,83.7,77.0,4.0,0,8.7,0,0,Low Risk
STU1798,81.1,51.8,6.28,51.8,96.8,2.5,0,8.2,0,1,Medium Risk
STU1799,44.6,45.4,9.45,79.2,82.3,3.4,0,6.3,2,0,Low Risk
STU1800,51.8,2.1,5.09,82.9,77.0,2.3,5,7.4,0,2,High Risk
STU1801,30.7,65.5,6.08,72.4,69.4,3.7,2,7.5,0,1,Medium Risk
STU1802,82.7,68.0,8.38,84.2,77.1,3.0,0,6.4,0,0,Low Risk
STU1803,38.5,75.5,8.36,76.2,48.0,1.1,0,6.3,0,1,Medium Risk
STU1804,33.7,57.4,6.26,70.9,82.0,3.3,0,7.0,3,1,Medium Risk
STU1805,65.6,73.2,8.48,81.7,84.7,1.9,1,6.1,0,1,Medium Risk
STU1806,51.0,78.4,8.37,44.6,100.0,1.4,1,6.9,1,1,Medium Risk
STU1807,71.5,81.9,9.06,74.9,47.1,2.7,1,8.1,1,1,Medium Risk
STU1808,85.4,76.8,6.78,61.3,49.5,1.2,1,6.6,0,1,Medium Risk
STU1809,41.6,34.4,7.99,71.2,77.8,2.4,0,7.5,2,1,Medium Risk
STU1810,57.5,80.8,6.68,78.6,69.9,3.0,1,4.7,0,1,Medium Risk
STU1811,84.0,45.5,5.98,66.7,98.3,1.1,2,7.7,0,1,Medium Risk
STU1812,56.4,37.0,6.29,72.5,69.6,4.5,0,7.4,0,1,Medium Risk
STU1813,79.3,40.9,4.49,97.3,48.7,3.9,3,5.9,0,1,Medium Risk
STU1814,89.7,77.6,7.84,57.5,95.1,3.1,0,6.3,0,0,Low Risk
STU1815,83.0,44.2,7.64,32.1,97.6,2.3,4,6.6,0,1,Medium Risk
STU1816,69.0,25.5,7.87,79.8,0.0,1.6,1,6.4,1,1,Medium Risk
STU1817,75.1,63.7,8.43,59.8,83.7,1.3,0,6.4,0,1,Medium Risk
STU1818,63.2,66.7,6.57,61.1,40.5,1.4,0,8.2,0,1,Medium Risk
STU1819,75.8,60.3,7.36,62.4,66.8,4.8,1,6.6,0,1,Medium Risk
STU1820,58.4,57.1,7.41,62.2,49.5,2.0,3,7.8,1,1,Medium Risk
STU1821,87.2,20.4,2.7,83.5,46.3,4.4,3,7.8,2,1,Medium Risk
STU1822,60.8,86.2,5.09,86.4,78.7,2.8,3,8.3,1,1,Medium Risk
